,Fecha_Alta,Tipo,Operación,Provincia,Superficie,Precio Venta,Fecha Venta,Vendedor
1444,2005-05-29,Piso,Alquiler,Barcelona,137.0,585812.0,2006-01-26,Luisa
1445,2005-05-30,Parking,Venta,Tarragona,54.0,470988.0,2006-01-02,María
1448,2005-06-01,Piso,Alquiler,Girona,85.0,706690.0,2006-01-03,Joaquín
1453,2005-06-04,Piso,Alquiler,Tarragona,193.0,1605374.0,2006-01-13,Joaquín
1457,2005-06-05,Parking,Venta,Girona,277.0,1691085.0,2005-11-19,Pedro
1460,2005-06-06,Local,Venta,Girona,129.0,563085.0,2005-12-18,Jesús
1461,2005-06-06,Piso,Venta,Lleida,80.0,471440.0,2005-09-28,Luisa
1462,2005-06-07,Parking,Alquiler,Tarragona,177.0,1591584.0,2005-10-30,Joaquín
1464,2005-06-08,Piso,Alquiler,Tarragona,61.0,525454.0,2006-04-10,Luisa
1471,2005-06-10,Parking,Alquiler,Lleida,141.0,1250952.0,2006-02-26,Luisa
1472,2005-06-10,Piso,Venta,Barcelona,213.0,1955340.0,2006-04-23,Jesús
1475,2005-06-11,Parking,Alquiler,Lleida,248.0,2172232.0,2005-09-20,Pedro
1476,2005-06-12,Parking,Alquiler,Girona,73.0,364270.0,2006-02-02,María
1480,2005-06-13,Local,Alquiler,Tarragona,261.0,1344933.0,2005-09-24,Pedro
1483,2005-06-13,Parking,Alquiler,Barcelona,282.0,2677590.0,2006-04-08,Luisa
1485,2005-06-15,Local,Alquiler,Girona,167.0,1121906.0,2005-11-12,Carmen
1489,2005-06-16,Parking,Venta,Barcelona,112.0,691712.0,2006-04-10,Pedro
1491,2005-06-16,Piso,Alquiler,Tarragona,165.0,1405305.0,2006-02-01,Carmen
1496,2005-06-18,Piso,Venta,Tarragona,175.0,880075.0,2005-12-15,Jesús
1506,2005-06-22,Parking,Venta,Tarragona,118.0,716260.0,2006-04-04,Luisa
1508,2005-06-22,Piso,Venta,Girona,244.0,2180628.0,2006-02-05,Pedro
1509,2005-06-22,Parking,Venta,Tarragona,163.0,763329.0,2006-02-05,Joaquín
1510,2005-06-23,Piso,Venta,Lleida,213.0,1587063.0,2006-02-02,Carmen
1512,2005-06-24,Piso,Venta,Lleida,199.0,987040.0,2006-01-11,Luisa
1514,2005-06-26,Piso,Alquiler,Lleida,200.0,1689000.0,2005-09-30,Luisa
1517,2005-06-28,Local,Alquiler,Girona,151.0,1456999.0,2005-10-01,Carmen
1518,2005-06-28,Piso,Venta,Lleida,74.0,659858.0,2006-05-27,Carmen
1519,2005-06-28,Local,Venta,Lleida,175.0,999950.0,2005-10-30,Carmen
1522,2005-06-29,Local,Venta,Lleida,158.0,1454232.0,2006-01-24,Pedro
1523,2005-06-29,Piso,Alquiler,Tarragona,134.0,880380.0,2005-12-11,María
1524,2005-06-30,Local,Venta,Tarragona,252.0,2283372.0,2006-02-12,Carmen
1526,2005-06-30,Parking,Venta,Tarragona,50.0,400600.0,2005-10-02,María
1529,2005-06-30,Piso,Alquiler,Tarragona,69.0,480240.0,2006-06-07,Jesús
1530,2005-07-01,Local,Venta,Lleida,251.0,2325766.0,2005-10-20,Joaquín
1531,2005-07-01,Piso,Alquiler,Girona,260.0,1542580.0,2006-05-03,Luisa
1532,2005-07-01,Local,Alquiler,Girona,71.0,540452.0,2006-01-24,Jesús
1533,2005-07-02,Local,Alquiler,Barcelona,217.0,1742293.0,2006-04-13,Pedro
1535,2005-07-04,Parking,Venta,Girona,43.0,361759.0,2005-12-01,Jesús
1536,2005-07-04,Piso,Venta,Barcelona,197.0,1035826.0,2006-05-27,Jesús
1540,2005-07-06,Local,Venta,Lleida,124.0,1045816.0,2006-03-12,Carmen
1543,2005-07-06,Parking,Venta,Lleida,199.0,1573493.0,2006-07-02,Luisa
1545,2005-07-07,Piso,Alquiler,Girona,135.0,1294110.0,2006-03-08,Jesús
1546,2005-07-07,Piso,Venta,Barcelona,214.0,1258534.0,2006-01-27,María
1549,2005-07-09,Piso,Alquiler,Barcelona,176.0,804144.0,2005-11-24,María
1551,2005-07-10,Parking,Venta,Barcelona,108.0,436428.0,2006-04-28,Jesús
1552,2005-07-11,Piso,Alquiler,Barcelona,130.0,859040.0,2005-11-06,Joaquín
1555,2005-07-12,Piso,Alquiler,Tarragona,183.0,1388238.0,2006-06-13,Joaquín
1556,2005-07-12,Local,Venta,Barcelona,159.0,1582845.0,2006-04-15,Pedro
1558,2005-07-13,Piso,Alquiler,Girona,138.0,824688.0,2006-05-16,Joaquín
1561,2005-07-15,Local,Venta,Girona,74.0,583638.0,2005-10-17,Luisa
1563,2005-07-15,Parking,Venta,Lleida,240.0,1983840.0,2005-10-18,Pedro
1564,2005-07-16,Piso,Venta,Tarragona,80.0,533840.0,2006-05-29,Luisa
1565,2005-07-16,Piso,Alquiler,Lleida,140.0,706440.0,2006-06-02,Pedro
1567,2005-07-17,Piso,Alquiler,Lleida,210.0,2005080.0,2006-04-25,Pedro
1569,2005-07-17,Parking,Alquiler,Barcelona,67.0,347931.0,2006-04-28,Pedro
1571,2005-07-18,Local,Alquiler,Barcelona,300.0,1716300.0,2006-04-21,María
1572,2005-07-18,Local,Venta,Barcelona,202.0,1271388.0,2006-01-10,Joaquín
1573,2005-07-18,Piso,Alquiler,Barcelona,203.0,1699719.0,2006-01-10,Jesús
1575,2005-07-20,Piso,Alquiler,Lleida,298.0,2207286.0,2006-07-09,Pedro
1576,2005-07-20,Piso,Alquiler,Tarragona,288.0,1186560.0,2005-11-05,Luisa
1577,2005-07-20,Local,Venta,Girona,178.0,1723040.0,2006-04-05,Jesús
1579,2005-07-21,Piso,Venta,Tarragona,110.0,786830.0,2005-11-18,Carmen
1581,2005-07-21,Parking,Alquiler,Lleida,297.0,2463021.0,2006-03-13,María
1586,2005-07-23,Parking,Venta,Lleida,101.0,478639.0,2006-01-07,Joaquín
1587,2005-07-23,Local,Alquiler,Girona,245.0,2170945.0,2006-05-14,Jesús
1590,2005-07-24,Parking,Venta,Tarragona,255.0,1627920.0,2006-03-12,Jesús
1591,2005-07-24,Parking,Venta,Barcelona,207.0,1107864.0,2006-05-15,Luisa
1593,2005-07-25,Local,Venta,Girona,80.0,568880.0,2005-10-29,Carmen
1594,2005-07-25,Parking,Venta,Lleida,96.0,645408.0,2006-05-27,Luisa
1596,2005-07-26,Parking,Venta,Lleida,256.0,1656064.0,2006-02-02,Pedro
1601,2005-07-28,Local,Alquiler,Tarragona,115.0,756355.0,2006-02-16,Pedro
1602,2005-07-28,Piso,Alquiler,Barcelona,165.0,687720.0,2006-02-20,Carmen
1605,2005-07-31,Piso,Alquiler,Barcelona,211.0,1951328.0,2006-01-03,Luisa
1606,2005-07-31,Parking,Alquiler,Lleida,106.0,437674.0,2005-12-08,Luisa
1608,2005-08-01,Local,Alquiler,Lleida,95.0,563255.0,2005-11-08,Jesús
1609,2005-08-01,Piso,Venta,Lleida,245.0,2292465.0,2006-06-10,Carmen
1616,2005-08-03,Piso,Alquiler,Lleida,86.0,685592.0,2006-04-29,Pedro
1617,2005-08-04,Local,Alquiler,Tarragona,135.0,990360.0,2005-12-03,Joaquín
1619,2005-08-04,Parking,Alquiler,Girona,56.0,375592.0,2006-02-20,Jesús
1625,2005-08-05,Local,Venta,Barcelona,188.0,1209216.0,2006-03-14,María
1626,2005-08-06,Parking,Venta,Barcelona,245.0,1202705.0,2005-12-10,Jesús
1627,2005-08-06,Parking,Venta,Girona,297.0,2440449.0,2006-08-03,Carmen
1628,2005-08-06,Parking,Alquiler,Lleida,99.0,942579.0,2006-03-03,María
1630,2005-08-07,Local,Alquiler,Barcelona,300.0,1900200.0,2005-12-09,Pedro
1634,2005-08-08,Piso,Alquiler,Barcelona,250.0,1669250.0,2006-01-04,María
1636,2005-08-08,Parking,Venta,Barcelona,112.0,829808.0,2006-03-29,Joaquín
1637,2005-08-08,Piso,Venta,Girona,184.0,1156808.0,2006-04-26,Carmen
1638,2005-08-09,Parking,Venta,Lleida,300.0,2155200.0,2006-08-05,Jesús
1639,2005-08-09,Parking,Alquiler,Tarragona,162.0,1297134.0,2006-02-14,María
1642,2005-08-10,Piso,Alquiler,Tarragona,130.0,1246050.0,2005-11-27,Luisa
1643,2005-08-10,Local,Venta,Barcelona,269.0,2384954.0,2006-02-12,María
1645,2005-08-11,Parking,Venta,Girona,184.0,1147608.0,2006-06-29,Luisa
1646,2005-08-12,Local,Venta,Tarragona,297.0,2888325.0,2005-11-27,Pedro
1648,2005-08-14,Local,Venta,Barcelona,119.0,906780.0,2005-11-21,Carmen
1650,2005-08-14,Parking,Venta,Lleida,77.0,592823.0,2006-03-25,Pedro
1652,2005-08-15,Piso,Alquiler,Lleida,159.0,761928.0,2006-02-05,Carmen
1654,2005-08-15,Local,Alquiler,Barcelona,82.0,375232.0,2006-05-22,Jesús
1657,2005-08-16,Parking,Alquiler,Barcelona,232.0,1643256.0,2006-02-22,María
1661,2005-08-17,Piso,Venta,Lleida,167.0,1423007.0,2006-04-08,Carmen
1662,2005-08-18,Parking,Alquiler,Barcelona,224.0,986048.0,2006-02-10,María
1666,2005-08-22,Local,Venta,Barcelona,209.0,843106.0,2006-01-24,María
1669,2005-08-23,Local,Venta,Tarragona,263.0,1499889.0,2006-08-08,Pedro
1674,2005-08-26,Piso,Alquiler,Tarragona,216.0,2045304.0,2006-04-09,Jesús
1679,2005-08-27,Piso,Alquiler,Lleida,70.0,615440.0,2006-04-01,Jesús
1684,2005-08-28,Piso,Alquiler,Barcelona,254.0,1191260.0,2006-07-27,Pedro
1685,2005-08-28,Piso,Venta,Lleida,97.0,765815.0,2006-07-15,María
1686,2005-08-29,Parking,Alquiler,Girona,82.0,700854.0,2006-04-22,María
1687,2005-08-29,Piso,Alquiler,Lleida,252.0,1923516.0,2006-05-23,Pedro
1688,2005-08-29,Piso,Alquiler,Girona,108.0,581580.0,2006-08-04,Carmen
1689,2005-08-30,Parking,Venta,Girona,142.0,681884.0,2006-06-12,Carmen
1691,2005-08-30,Local,Venta,Lleida,78.0,391950.0,2006-03-14,Jesús
1693,2005-08-31,Local,Venta,Girona,275.0,1826825.0,2006-05-14,Jesús
1699,2005-09-03,Parking,Venta,Barcelona,163.0,1150128.0,2006-03-18,Joaquín
1700,2005-09-03,Piso,Venta,Barcelona,245.0,1517285.0,2006-05-07,Luisa
1704,2005-09-06,Local,Alquiler,Tarragona,170.0,1429020.0,2005-12-14,Pedro
1706,2005-09-07,Piso,Alquiler,Tarragona,99.0,938916.0,2006-09-04,Pedro
1708,2005-09-07,Parking,Alquiler,Barcelona,173.0,842683.0,2006-01-30,Joaquín
1709,2005-09-07,Local,Venta,Barcelona,272.0,2074000.0,2006-08-14,Joaquín
1710,2005-09-08,Local,Venta,Barcelona,299.0,1424436.0,2006-01-17,Carmen
1711,2005-09-08,Parking,Alquiler,Lleida,115.0,907580.0,2006-07-11,Carmen
1712,2005-09-09,Piso,Venta,Girona,201.0,1333434.0,2006-02-17,María
1716,2005-09-09,Parking,Alquiler,Tarragona,153.0,824517.0,2006-05-31,María
1717,2005-09-09,Local,Venta,Barcelona,218.0,1911424.0,2006-07-22,Carmen
1719,2005-09-10,Local,Venta,Barcelona,254.0,1668526.0,2005-12-29,Carmen
1721,2005-09-10,Piso,Alquiler,Tarragona,250.0,2478000.0,2006-04-27,Carmen
1723,2005-09-10,Parking,Venta,Tarragona,270.0,1798470.0,2006-03-02,Joaquín
1724,2005-09-11,Local,Alquiler,Barcelona,145.0,943805.0,2006-05-17,Luisa
1727,2005-09-11,Piso,Alquiler,Tarragona,240.0,1602720.0,2006-06-03,Joaquín
1730,2005-09-12,Parking,Venta,Tarragona,223.0,2143922.0,2006-04-20,Jesús
1734,2005-09-14,Parking,Alquiler,Girona,258.0,1430352.0,2006-01-14,María
1736,2005-09-14,Piso,Venta,Barcelona,94.0,707914.0,2006-05-07,Jesús
1738,2005-09-16,Local,Alquiler,Girona,91.0,838292.0,2006-04-16,Pedro
1739,2005-09-16,Local,Venta,Tarragona,145.0,598705.0,2005-12-17,María
1741,2005-09-17,Parking,Venta,Girona,70.0,428190.0,2006-02-20,Jesús
1743,2005-09-17,Piso,Venta,Tarragona,51.0,425646.0,2005-12-18,Luisa
1745,2005-09-19,Parking,Alquiler,Barcelona,193.0,1540140.0,2006-08-08,Jesús
1746,2005-09-20,Piso,Alquiler,Girona,240.0,2183760.0,2006-01-27,Jesús
1747,2005-09-21,Piso,Alquiler,Barcelona,111.0,656676.0,2006-02-05,Joaquín
1748,2005-09-21,Piso,Alquiler,Tarragona,123.0,873546.0,2006-02-02,Joaquín
1749,2005-09-21,Local,Venta,Girona,117.0,474084.0,2006-07-21,Luisa
1750,2005-09-21,Parking,Alquiler,Girona,258.0,1758786.0,2006-02-24,Jesús
1751,2005-09-21,Piso,Venta,Tarragona,116.0,803300.0,2006-09-13,María
1753,2005-09-21,Piso,Venta,Lleida,55.0,433235.0,2006-03-23,Carmen
1757,2005-09-24,Parking,Alquiler,Lleida,47.0,403401.0,2006-01-24,María
1759,2005-09-25,Local,Alquiler,Barcelona,98.0,683844.0,2006-01-21,Joaquín
1760,2005-09-26,Piso,Venta,Lleida,214.0,1689316.0,2006-01-17,Carmen
1762,2005-09-27,Local,Alquiler,Girona,78.0,678132.0,2006-04-23,María
1763,2005-09-27,Piso,Alquiler,Barcelona,187.0,911064.0,2006-02-24,María
1766,2005-09-29,Parking,Venta,Lleida,82.0,764240.0,2006-01-15,Pedro
1769,2005-10-01,Piso,Venta,Barcelona,164.0,878712.0,2006-01-21,María
1770,2005-10-01,Local,Alquiler,Tarragona,285.0,1779825.0,2006-02-28,María
1774,2005-10-01,Local,Venta,Girona,53.0,446313.0,2006-08-16,Pedro
1775,2005-10-01,Parking,Venta,Tarragona,229.0,2215117.0,2006-08-01,Jesús
1776,2005-10-02,Local,Venta,Girona,279.0,1512738.0,2006-07-08,Luisa
1777,2005-10-02,Local,Alquiler,Barcelona,204.0,1929228.0,2006-05-14,Pedro
1782,2005-10-03,Piso,Venta,Lleida,300.0,1506300.0,2006-04-24,Pedro
1783,2005-10-03,Parking,Alquiler,Girona,85.0,809115.0,2006-05-25,María
1786,2005-10-03,Parking,Venta,Tarragona,299.0,2669472.0,2006-06-10,Joaquín
1787,2005-10-03,Parking,Venta,Girona,85.0,658835.0,2006-07-14,Luisa
1789,2005-10-04,Local,Venta,Girona,238.0,2184364.0,2006-08-11,Luisa
1791,2005-10-05,Local,Venta,Barcelona,106.0,804540.0,2006-10-02,Pedro
1793,2005-10-05,Local,Alquiler,Girona,118.0,970314.0,2006-02-15,Luisa
1797,2005-10-06,Local,Alquiler,Barcelona,211.0,1522998.0,2006-06-02,Luisa
1800,2005-10-06,Piso,Venta,Tarragona,127.0,1204722.0,2006-07-29,Joaquín
1806,2005-10-09,Local,Alquiler,Girona,211.0,1244056.0,2006-09-01,María
1807,2005-10-09,Local,Venta,Lleida,129.0,735945.0,2006-06-08,Joaquín
1808,2005-10-11,Local,Alquiler,Girona,151.0,1382707.0,2006-05-07,María
1812,2005-10-12,Local,Alquiler,Girona,246.0,2010312.0,2006-02-21,María
1813,2005-10-12,Local,Alquiler,Barcelona,56.0,346192.0,2006-04-18,María
1814,2005-10-12,Local,Alquiler,Girona,72.0,686232.0,2006-09-12,Luisa
1817,2005-10-13,Local,Venta,Lleida,255.0,2063460.0,2006-05-25,Luisa
1822,2005-10-15,Parking,Alquiler,Barcelona,271.0,2334123.0,2006-08-02,Joaquín
1823,2005-10-15,Local,Alquiler,Lleida,257.0,2136184.0,2006-04-18,Jesús
1824,2005-10-15,Piso,Venta,Girona,262.0,2390750.0,2006-03-11,Pedro
1827,2005-10-16,Local,Venta,Barcelona,214.0,1687604.0,2006-01-22,Luisa
1831,2005-10-18,Piso,Alquiler,Lleida,211.0,1284568.0,2006-08-26,Carmen
1832,2005-10-18,Piso,Alquiler,Lleida,71.0,388583.0,2006-01-18,Jesús
1835,2005-10-20,Parking,Alquiler,Barcelona,133.0,745864.0,2006-06-01,María
1836,2005-10-20,Parking,Alquiler,Lleida,46.0,237176.0,2006-08-08,María
1840,2005-10-22,Local,Alquiler,Tarragona,49.0,452417.0,2006-06-19,Luisa
1843,2005-10-23,Parking,Alquiler,Tarragona,107.0,658157.0,2006-03-16,Pedro
1845,2005-10-26,Local,Alquiler,Lleida,205.0,1597360.0,2006-10-15,Carmen
1849,2005-10-28,Parking,Alquiler,Barcelona,218.0,991900.0,2006-05-28,Jesús
1850,2005-10-28,Parking,Venta,Tarragona,162.0,957582.0,2006-03-24,Joaquín
1851,2005-10-28,Piso,Alquiler,Girona,164.0,1421060.0,2006-10-28,Luisa
1856,2005-10-30,Local,Venta,Lleida,254.0,2394204.0,2006-08-19,María
1857,2005-10-30,Parking,Alquiler,Lleida,103.0,536733.0,2006-10-28,María
1861,2005-11-02,Parking,Venta,Barcelona,249.0,2221329.0,2006-05-12,Pedro
1866,2005-11-03,Parking,Venta,Tarragona,111.0,514596.0,2006-05-27,Luisa
1868,2005-11-04,Piso,Venta,Girona,259.0,1074332.0,2006-02-09,Joaquín
1872,2005-11-05,Parking,Alquiler,Tarragona,122.0,1162172.0,2006-02-26,Luisa
1873,2005-11-07,Piso,Venta,Lleida,128.0,706560.0,2006-04-16,Carmen
1875,2005-11-08,Local,Alquiler,Lleida,191.0,1370998.0,2006-09-07,Joaquín
1877,2005-11-08,Local,Venta,Girona,170.0,974610.0,2006-08-18,María
1878,2005-11-08,Piso,Venta,Tarragona,59.0,265913.0,2006-05-13,Luisa
1880,2005-11-09,Piso,Alquiler,Tarragona,157.0,1174203.0,2006-04-09,Pedro
1882,2005-11-09,Parking,Alquiler,Girona,156.0,1508988.0,2006-09-18,Jesús
1883,2005-11-10,Local,Alquiler,Barcelona,246.0,2216214.0,2006-04-17,María
1886,2005-11-13,Parking,Venta,Barcelona,156.0,692484.0,2006-02-19,Pedro
1888,2005-11-13,Piso,Alquiler,Lleida,74.0,341584.0,2006-04-16,Luisa
1890,2005-11-13,Local,Alquiler,Barcelona,89.0,499735.0,2006-08-19,María
1893,2005-11-14,Parking,Venta,Girona,46.0,426880.0,2006-05-16,Luisa
1899,2005-11-16,Local,Venta,Tarragona,277.0,1116587.0,2006-10-01,Carmen
1900,2005-11-17,Piso,Alquiler,Tarragona,161.0,917378.0,2006-05-04,Carmen
1902,2005-11-19,Parking,Venta,Barcelona,145.0,1213505.0,2006-11-05,Pedro
1904,2005-11-19,Local,Alquiler,Lleida,87.0,756900.0,2006-05-26,Carmen
1905,2005-11-20,Local,Alquiler,Tarragona,90.0,416430.0,2006-11-01,Jesús
1907,2005-11-21,Parking,Venta,Lleida,51.0,472668.0,2006-04-04,María
1908,2005-11-21,Parking,Alquiler,Tarragona,119.0,508606.0,2006-08-17,Carmen
1913,2005-11-22,Local,Alquiler,Lleida,161.0,914641.0,2006-04-11,Joaquín
1916,2005-11-23,Local,Venta,Tarragona,58.0,426010.0,2006-03-09,Joaquín
1917,2005-11-23,Parking,Venta,Girona,45.0,301815.0,2006-10-19,Joaquín
1923,2005-11-25,Parking,Alquiler,Tarragona,295.0,2613405.0,2006-11-23,Carmen
1926,2005-11-26,Parking,Alquiler,Girona,46.0,187680.0,2006-11-13,Luisa
1927,2005-11-26,Piso,Alquiler,Tarragona,179.0,1674903.0,2006-04-30,Jesús
1928,2005-11-26,Piso,Alquiler,Girona,96.0,854496.0,2006-03-28,Pedro
1931,2005-11-27,Local,Venta,Girona,88.0,795696.0,2006-05-24,María
1935,2005-11-28,Piso,Venta,Barcelona,249.0,1780350.0,2006-03-14,Luisa
1937,2005-11-29,Local,Venta,Tarragona,154.0,783860.0,2006-05-10,Carmen
1943,2005-12-01,Local,Alquiler,Girona,210.0,1527120.0,2006-06-17,Jesús
1944,2005-12-03,Local,Venta,Lleida,264.0,1545720.0,2006-06-09,Luisa
1945,2005-12-03,Piso,Alquiler,Barcelona,264.0,2147112.0,2006-05-10,Joaquín
1946,2005-12-03,Piso,Alquiler,Lleida,176.0,1189936.0,2006-08-12,Carmen
1948,2005-12-05,Piso,Venta,Barcelona,85.0,693515.0,2006-03-31,Luisa
1952,2005-12-06,Parking,Alquiler,Girona,250.0,2103000.0,2006-09-13,Jesús
1957,2005-12-09,Parking,Alquiler,Lleida,296.0,1536832.0,2006-08-22,Joaquín
1963,2005-12-13,Piso,Venta,Girona,116.0,804344.0,2006-04-29,María
1964,2005-12-13,Parking,Alquiler,Lleida,57.0,293949.0,2006-11-06,Pedro
1965,2005-12-13,Local,Venta,Barcelona,66.0,270996.0,2006-07-04,Luisa
1967,2005-12-15,Local,Venta,Lleida,218.0,1732446.0,2006-10-05,Jesús
1968,2005-12-16,Piso,Venta,Barcelona,259.0,1842785.0,2006-07-19,María
1972,2005-12-17,Parking,Venta,Girona,67.0,490507.0,2006-04-01,María
1973,2005-12-17,Parking,Alquiler,Girona,57.0,387828.0,2006-03-25,Luisa
1975,2005-12-17,Local,Venta,Barcelona,165.0,1393095.0,2006-12-15,Carmen
1976,2005-12-18,Local,Alquiler,Tarragona,207.0,1395387.0,2006-05-18,Luisa
1979,2005-12-20,Local,Venta,Lleida,281.0,2671748.0,2006-12-18,Carmen
1980,2005-12-20,Local,Alquiler,Girona,49.0,425565.0,2006-05-06,Joaquín
1981,2005-12-21,Piso,Venta,Barcelona,248.0,1036392.0,2006-12-03,Luisa
1984,2005-12-21,Piso,Venta,Tarragona,289.0,2789428.0,2006-04-29,Pedro
1986,2005-12-21,Parking,Alquiler,Girona,139.0,875978.0,2006-05-04,Jesús
1992,2005-12-23,Local,Venta,Girona,299.0,2110342.0,2006-04-13,Jesús
1994,2005-12-23,Local,Alquiler,Barcelona,267.0,2263626.0,2006-07-04,Pedro
1997,2005-12-24,Local,Venta,Tarragona,264.0,2303928.0,2006-04-17,Luisa
1998,2005-12-24,Piso,Venta,Tarragona,243.0,1693710.0,2006-05-23,Pedro
2002,2005-12-26,Piso,Alquiler,Tarragona,300.0,1432500.0,2006-06-21,María
2005,2005-12-27,Parking,Venta,Girona,272.0,1774528.0,2006-06-21,Jesús
2008,2005-12-27,Parking,Alquiler,Tarragona,137.0,927627.0,2006-12-05,Pedro
2009,2005-12-27,Piso,Venta,Barcelona,158.0,1040746.0,2006-09-25,Luisa
2011,2005-12-30,Piso,Venta,Tarragona,94.0,924866.0,2006-12-23,Jesús
2014,2005-12-30,Parking,Venta,Girona,262.0,1407726.0,2006-11-01,María
2016,2005-12-31,Parking,Alquiler,Barcelona,202.0,1329968.0,2006-10-22,María
2018,2006-01-01,Parking,Alquiler,Tarragona,204.0,1347420.0,2006-07-13,Jesús
2019,2006-01-01,Piso,Alquiler,Lleida,80.0,322960.0,2006-12-28,Pedro
2022,2006-01-02,Local,Venta,Girona,141.0,763233.0,2006-12-26,Luisa
2024,2006-01-02,Local,Alquiler,Lleida,277.0,1499678.0,2006-11-03,Luisa
2027,2006-01-03,Local,Venta,Barcelona,122.0,680760.0,2006-05-01,María
2028,2006-01-03,Local,Alquiler,Barcelona,179.0,1176209.0,2006-06-29,Carmen
2030,2006-01-03,Parking,Venta,Lleida,233.0,1450425.0,2006-07-16,Luisa
2035,2006-01-05,Parking,Venta,Barcelona,90.0,446940.0,2006-06-26,María
2036,2006-01-06,Local,Venta,Barcelona,110.0,700700.0,2006-04-20,Pedro
2037,2006-01-06,Local,Alquiler,Barcelona,283.0,2107784.0,2006-04-19,María
2038,2006-01-06,Parking,Venta,Barcelona,199.0,1139076.0,2006-06-21,Joaquín
2044,2006-01-09,Piso,Alquiler,Tarragona,194.0,1792560.0,2006-05-05,Joaquín
2046,2006-01-09,Piso,Alquiler,Barcelona,249.0,2053005.0,2006-07-24,Luisa
2047,2006-01-10,Local,Venta,Tarragona,170.0,1102280.0,2006-08-05,Pedro
2050,2006-01-11,Parking,Venta,Tarragona,130.0,1275560.0,2006-11-13,María
2055,2006-01-12,Piso,Alquiler,Girona,289.0,2462280.0,2007-01-05,Jesús
2061,2006-01-13,Local,Alquiler,Lleida,54.0,466722.0,2006-05-21,Jesús
2065,2006-01-14,Local,Alquiler,Girona,165.0,1461570.0,2006-10-17,Carmen
2067,2006-01-14,Local,Alquiler,Lleida,255.0,2494410.0,2006-11-22,Luisa
2074,2006-01-16,Local,Venta,Lleida,209.0,1355365.0,2006-07-01,Joaquín
2075,2006-01-17,Piso,Venta,Barcelona,267.0,1074675.0,2006-10-20,Carmen
2080,2006-01-18,Local,Venta,Girona,66.0,500610.0,2006-05-15,Luisa
2081,2006-01-19,Piso,Alquiler,Tarragona,114.0,938562.0,2006-06-16,María
2082,2006-01-19,Piso,Venta,Girona,267.0,2245203.0,2006-07-28,María
2083,2006-01-19,Parking,Alquiler,Girona,188.0,1422220.0,2006-07-20,María
2085,2006-01-20,Local,Alquiler,Girona,256.0,1428480.0,2006-06-26,Pedro
2086,2006-01-20,Parking,Alquiler,Barcelona,265.0,2119735.0,2006-10-15,Pedro
2094,2006-01-23,Local,Venta,Lleida,40.0,272880.0,2006-09-01,María
2095,2006-01-23,Local,Alquiler,Lleida,137.0,831316.0,2006-11-11,Jesús
2096,2006-01-23,Local,Alquiler,Tarragona,190.0,1469460.0,2007-01-10,Carmen
2098,2006-01-24,Local,Venta,Lleida,144.0,1247760.0,2006-08-03,Luisa
2100,2006-01-24,Piso,Venta,Tarragona,220.0,1522840.0,2006-05-02,María
2101,2006-01-24,Local,Venta,Tarragona,197.0,1489911.0,2006-04-24,Carmen
2105,2006-01-25,Parking,Alquiler,Tarragona,212.0,1440540.0,2006-10-10,Jesús
2111,2006-01-26,Parking,Venta,Tarragona,81.0,709560.0,2006-06-28,Joaquín
2115,2006-01-28,Parking,Alquiler,Tarragona,294.0,1355046.0,2006-10-02,Jesús
2122,2006-01-31,Local,Venta,Barcelona,56.0,550816.0,2006-12-03,Jesús
2123,2006-02-01,Parking,Venta,Lleida,89.0,475171.0,2006-10-12,Luisa
2125,2006-02-01,Piso,Venta,Barcelona,252.0,2381400.0,2006-06-13,María
2126,2006-02-01,Piso,Venta,Lleida,157.0,1409546.0,2007-01-05,Pedro
2127,2006-02-02,Parking,Venta,Lleida,264.0,2181432.0,2006-12-25,María
2129,2006-02-02,Piso,Venta,Lleida,168.0,928368.0,2006-12-25,Jesús
2133,2006-02-03,Parking,Venta,Lleida,235.0,2290545.0,2006-08-22,Carmen
2135,2006-02-04,Piso,Venta,Tarragona,68.0,669664.0,2006-05-29,Jesús
2136,2006-02-04,Local,Venta,Tarragona,216.0,1204200.0,2007-01-17,Joaquín
2137,2006-02-04,Parking,Venta,Girona,108.0,1041120.0,2006-05-07,Pedro
2139,2006-02-05,Piso,Alquiler,Lleida,194.0,1315126.0,2006-09-11,Luisa
2142,2006-02-06,Parking,Alquiler,Tarragona,124.0,536672.0,2007-01-30,María
2143,2006-02-07,Piso,Alquiler,Tarragona,218.0,1677728.0,2006-05-19,Pedro
2145,2006-02-07,Piso,Venta,Tarragona,95.0,570760.0,2006-07-01,María
2150,2006-02-09,Local,Venta,Lleida,43.0,303365.0,2006-12-24,Pedro
2151,2006-02-09,Piso,Venta,Barcelona,293.0,1298869.0,2006-07-11,Jesús
2152,2006-02-09,Parking,Venta,Barcelona,227.0,2001232.0,2006-12-06,María
2159,2006-02-12,Piso,Alquiler,Tarragona,118.0,734786.0,2006-07-19,Joaquín
2160,2006-02-12,Parking,Venta,Lleida,210.0,1511160.0,2006-10-21,Luisa
2161,2006-02-12,Piso,Alquiler,Barcelona,184.0,864248.0,2006-07-18,María
2162,2006-02-12,Piso,Alquiler,Lleida,141.0,1401822.0,2006-05-29,María
2165,2006-02-14,Parking,Alquiler,Girona,131.0,1163542.0,2007-01-18,Luisa
2167,2006-02-15,Piso,Alquiler,Tarragona,84.0,481992.0,2006-07-28,Jesús
